,row_id,itemid,label,abbreviation,dbsource,linksto,category,unitname,param_type,conceptid
10252,13440,224668,Sweating,Sweating,metavision,chartevents,Toxicology,,Text,
10253,13441,224837,Temporary Ventricular Sens Setting mV,Temp Ventricular Sens Setting mV,metavision,chartevents,Cardiovascular (Pacer Data),mV,Numeric,
10254,13442,224838,Temporary Ventricular Stim Setting mA,Temp Ventricular Stim Setting mA,metavision,chartevents,Cardiovascular (Pacer Data),mA,Numeric,
10255,13443,224839,Temporary Pacemaker Wires Atrial,Temp Pacemaker Wires Atrial,metavision,chartevents,Cardiovascular (Pacer Data),None,Numeric,
10256,13444,224842,Cardiac Output (CCO),CO (CCO),metavision,chartevents,Hemodynamics,L/min,Numeric,
10257,13445,224844,Permanent Pacemaker Mode,Permanent Pacemaker Mode,metavision,chartevents,Cardiovascular (Pacer Data),,Text,
10258,13446,224845,Permanent Pacemaker Rate,Permanent Pacemaker Rate,metavision,chartevents,Cardiovascular (Pacer Data),/min,Numeric,
10259,13447,224846,Impaired Skin Width #1,Site Width #1,metavision,chartevents,Skin - Impairment,cm,Numeric,
10260,13448,224847,Impaired Skin Drainage Amount #1,Site Drainage Amount #1,metavision,chartevents,Skin - Impairment,,Text,
10261,13449,224848,Incision Appearance #1,Incision Appearance #1,metavision,chartevents,Skin - Incisions,,Text,
10262,13450,224850,Incision Drainage Amount #1,Incision Drainage Amount #1,metavision,chartevents,Skin - Incisions,,Text,
10263,13451,224851,Dressing Status #1,Dressing Status #1,metavision,chartevents,Skin - Incisions,,Text,
10264,13452,224854,Reason for Restraint (Acute Medical/Surgical)_V1,Reason for Restraint (Acute M/S)_V1,metavision,chartevents,Restraint/Support Systems,,Text,
10265,13453,224855,Patient/Family Informed_V1,Patient/Family Informed_V1,metavision,chartevents,Restraint/Support Systems,,Checkbox,
10266,13454,224856,Restraints Ordered,Restraints Ordered,metavision,chartevents,Restraint/Support Systems,,Checkbox,
10267,13455,224857,Less Restrictive Measures (Behavioral),Less Restrictive Measures (Behavioral),metavision,chartevents,Restraint/Support Systems,,Text,
10268,13456,224858,Patient Behavior During Application,Pt. Behavior w/ Application (Behavioral),metavision,chartevents,Restraint/Support Systems,,Text,
10269,13457,224859,Status and Comfort (Behavioral),Status and Comfort (Behavioral),metavision,chartevents,Restraint/Support Systems,,Text,
10270,13458,224860,Skin Condition,Skin Condition,metavision,chartevents,Skin - Assessment,,Text,
10271,13459,224862,Edema Amount,Edema Amount,metavision,chartevents,Skin - Incisions,,Text,
10272,13460,224864,ZTrach Care,ZTrach Care,metavision,chartevents,Respiratory,,Text,
10273,13461,224865,Flow Sensitivity,Flow Sensitivity,metavision,chartevents,Respiratory,,Text,
10274,13462,224866,Temporary Atrial Capture,Temp Atrial Capture,metavision,chartevents,Cardiovascular (Pacer Data),,Text,
10275,13463,224946,Impaired Skin Type #4,Type #4,metavision,chartevents,Skin - Impairment,,Text,
10276,13464,224947,Impaired Skin Type #5,Type #5,metavision,chartevents,Skin - Impairment,,Text,
10277,13465,224948,Impaired Skin Type #6,Type #6,metavision,chartevents,Skin - Impairment,,Text,
10278,13466,224949,Impaired Skin Type #7,Type #7,metavision,chartevents,Skin - Impairment,,Text,
10279,13467,224950,Impaired Skin Type #8,Type #8,metavision,chartevents,Skin - Impairment,,Text,
10280,13468,224951,Impaired Skin Width #2,Site Width #2,metavision,chartevents,Skin - Impairment,cm,Numeric,
10281,13469,224952,Impaired Skin Width #3,Site Width #3,metavision,chartevents,Skin - Impairment,cm,Numeric,
10282,13470,224953,Impaired Skin Width #4,Site Width #4,metavision,chartevents,Skin - Impairment,cm,Numeric,
10283,13471,224954,Impaired Skin Width #5,Site Width #5,metavision,chartevents,Skin - Impairment,cm,Numeric,
10284,13472,224955,Impaired Skin Width #6,Site Width #6,metavision,chartevents,Skin - Impairment,cm,Numeric,
10285,13473,224956,Impaired Skin Width #7,Site Width #7,metavision,chartevents,Skin - Impairment,cm,Numeric,
10286,13474,224957,Impaired Skin Width #8,Site Width #8,metavision,chartevents,Skin - Impairment,cm,Numeric,
10287,13475,224958,Impaired Skin Wound Base #2,Site/Wound Base #2,metavision,chartevents,Skin - Impairment,,Text,
10288,13476,224959,Impaired Skin Wound Base #3,Site/Wound Base #3,metavision,chartevents,Skin - Impairment,,Text,
10289,13477,224960,Impaired Skin Wound Base #4,Site/Wound Base #4,metavision,chartevents,Skin - Impairment,,Text,
10290,13478,224961,Impaired Skin Wound Base #5,Site/Wound Base #5,metavision,chartevents,Skin - Impairment,,Text,
10291,13479,224962,Impaired Skin Wound Base #6,Site/Wound Base #6,metavision,chartevents,Skin - Impairment,,Text,
10292,13480,224963,Impaired Skin Wound Base #7,Site/Wound Base #7,metavision,chartevents,Skin - Impairment,,Text,
10293,13481,224964,Impaired Skin Wound Base #8,Site/Wound Base #8,metavision,chartevents,Skin - Impairment,,Text,
10294,13482,224965,Pressure Ulcer Stage #2,Pressure Ulcer Stage #2,metavision,chartevents,Skin - Impairment,,Text,
10295,13483,224966,Pressure Ulcer Stage #3,Pressure Ulcer Stage #3,metavision,chartevents,Skin - Impairment,,Text,
10296,13484,224967,Pressure Ulcer Stage #4,Pressure Ulcer Stage #4,metavision,chartevents,Skin - Impairment,,Text,
10297,13485,224968,Pressure Ulcer Stage #5,Pressure Ulcer Stage #5,metavision,chartevents,Skin - Impairment,,Text,
10298,13486,224969,Pressure Ulcer Stage #6,Pressure Ulcer Stage #6,metavision,chartevents,Skin - Impairment,,Text,
10299,13487,224970,Pressure Ulcer Stage #7,Pressure Ulcer Stage #7,metavision,chartevents,Skin - Impairment,,Text,
10300,13488,224971,Pressure Ulcer Stage #8,Pressure Ulcer Stage #8,metavision,chartevents,Skin - Impairment,,Text,
10301,13489,224972,Surrounding Tissue #2,Surrounding Tissue #2,metavision,chartevents,Skin - Impairment,,Text,
10302,13490,224973,Surrounding Tissue #3,Surrounding Tissue #3,metavision,chartevents,Skin - Impairment,,Text,
10303,13491,224974,Surrounding Tissue #4,Surrounding Tissue #4,metavision,chartevents,Skin - Impairment,,Text,
10304,13492,224975,Surrounding Tissue #5,Surrounding Tissue #5,metavision,chartevents,Skin - Impairment,,Text,
10305,13493,224976,Surrounding Tissue #6,Surrounding Tissue #6,metavision,chartevents,Skin - Impairment,,Text,
10306,13494,224977,Surrounding Tissue #7,Surrounding Tissue #7,metavision,chartevents,Skin - Impairment,,Text,
10307,13495,224978,Surrounding Tissue #8,Surrounding Tissue #8,metavision,chartevents,Skin - Impairment,,Text,
10308,13496,224979,Tunneling Present #2,Tunneling Present #2,metavision,chartevents,Skin - Impairment,,Text,
10309,13497,224980,Tunneling Present #3,Tunneling Present #3,metavision,chartevents,Skin - Impairment,,Text,
10310,13498,224981,Tunneling Present #4,Tunneling Present #4,metavision,chartevents,Skin - Impairment,,Text,
10311,13499,224982,Tunneling Present #5,Tunneling Present #5,metavision,chartevents,Skin - Impairment,,Text,
10312,13500,224983,Tunneling Present #6,Tunneling Present #6,metavision,chartevents,Skin - Impairment,,Text,
10313,13501,224984,Tunneling Present #7,Tunneling Present #7,metavision,chartevents,Skin - Impairment,,Text,
10314,13502,224985,Tunneling Present #8,Tunneling Present #8,metavision,chartevents,Skin - Impairment,,Text,
10315,13503,224986,Undermining Present #2,Undermining Present #2,metavision,chartevents,Skin - Impairment,,Text,
10316,13504,224987,Undermining Present #3,Undermining Present #3,metavision,chartevents,Skin - Impairment,,Text,
10317,13505,224988,Undermining Present #4,Undermining Present #4,metavision,chartevents,Skin - Impairment,,Text,
10318,13506,224989,Undermining Present #5,Undermining Present #5,metavision,chartevents,Skin - Impairment,,Text,
10319,13507,224990,Undermining Present #6,Undermining Present #6,metavision,chartevents,Skin - Impairment,,Text,
10320,13508,224991,Undermining Present #7,Undermining Present #7,metavision,chartevents,Skin - Impairment,,Text,
10321,13509,224992,Undermining Present #8,Undermining Present #8,metavision,chartevents,Skin - Impairment,,Text,
10322,13510,224993,Incision Appearance #2,Incision Appearance #2,metavision,chartevents,Skin - Incisions,,Text,
10323,13511,224994,Incision Appearance #3,Incision Appearance #3,metavision,chartevents,Skin - Incisions,,Text,
10324,13512,224995,Incision Appearance #4,Incision Appearance #4,metavision,chartevents,Skin - Incisions,,Text,
10325,13513,224996,Incision Appearance #5,Incision Appearance #5,metavision,chartevents,Skin - Incisions,,Text,
10326,13514,224997,Incision Appearance #6,Incision Appearance #6,metavision,chartevents,Skin - Incisions,,Text,
10327,13515,224998,Incision Cleansing #2,Incision Cleansing #2,metavision,chartevents,Skin - Incisions,,Text,
10328,13516,224999,Incision Cleansing #3,Incision Cleansing #3,metavision,chartevents,Skin - Incisions,,Text,
10329,13517,225000,Incision Cleansing #4,Incision Cleansing #4,metavision,chartevents,Skin - Incisions,,Text,
10330,13518,225001,Incision Cleansing #5,Incision Cleansing #5,metavision,chartevents,Skin - Incisions,,Text,
10331,13519,225002,Incision Cleansing #6,Incision Cleansing #6,metavision,chartevents,Skin - Incisions,,Text,
10332,13520,225003,Incision Closure #6,Incision Closure #6,metavision,chartevents,Skin - Incisions,,Text,
10333,13521,225004,Incision Closure #2,Incision Closure #2,metavision,chartevents,Skin - Incisions,,Text,
10334,13522,225005,Incision Closure #3,Incision Closure #3,metavision,chartevents,Skin - Incisions,,Text,
10335,13523,225006,Incision Closure #4,Incision Closure #4,metavision,chartevents,Skin - Incisions,,Text,
10336,13524,225007,Incision Closure #5,Incision Closure #5,metavision,chartevents,Skin - Incisions,,Text,
10337,13525,225013,Incision Drainage #2,Incision Drainage #2,metavision,chartevents,Skin - Incisions,,Text,
10338,13526,225014,Incision Drainage #3,Incision Drainage #3,metavision,chartevents,Skin - Incisions,,Text,
10339,13527,225015,Incision Drainage #4,Incision Drainage #4,metavision,chartevents,Skin - Incisions,,Text,
10340,13528,225016,Incision Drainage #5,Incision Drainage #5,metavision,chartevents,Skin - Incisions,,Text,
10341,13529,225017,Incision Drainage #6,Incision Drainage #6,metavision,chartevents,Skin - Incisions,,Text,
10342,13530,225018,Incision Drainage Amount #2,Incision Drainage Amount #2,metavision,chartevents,Skin - Incisions,,Text,
10343,13531,225019,Incision Drainage Amount #3,Incision Drainage Amount #3,metavision,chartevents,Skin - Incisions,,Text,
10344,13532,225020,Incision Drainage Amount #4,Incision Drainage Amount #4,metavision,chartevents,Skin - Incisions,,Text,
10345,13533,225021,Incision Drainage Amount #5,Incision Drainage Amount #5,metavision,chartevents,Skin - Incisions,,Text,
10346,13534,225022,Incision Drainage Amount #6,Incision Drainage Amount #6,metavision,chartevents,Skin - Incisions,,Text,
10347,13535,225023,Incision Dressing #2,Incision Dressing #2,metavision,chartevents,Skin - Incisions,,Text,
10348,13536,225024,Incision Dressing #3,Incision Dressing #3,metavision,chartevents,Skin - Incisions,,Text,
10349,13537,225025,Incision Dressing #4,Incision Dressing #4,metavision,chartevents,Skin - Incisions,,Text,
10350,13538,225026,Incision Dressing #5,Incision Dressing #5,metavision,chartevents,Skin - Incisions,,Text,
10351,13539,225027,Incision Dressing #6,Incision Dressing #6,metavision,chartevents,Skin - Incisions,,Text,
10352,13540,225028,Dressing Status #2,Dressing Status #2,metavision,chartevents,Skin - Incisions,,Text,
10353,13541,225029,Dressing Status #3,Dressing Status #3,metavision,chartevents,Skin - Incisions,,Text,
10354,13542,225030,Dressing Status #4,Dressing Status #4,metavision,chartevents,Skin - Incisions,,Text,
10355,13543,225031,Dressing Status #5,Dressing Status #5,metavision,chartevents,Skin - Incisions,,Text,
10356,13544,225032,Dressing Status #6,Dressing Status #6,metavision,chartevents,Skin - Incisions,,Text,
10357,13545,225043,Incision Packing #2,Incision Packing #2,metavision,chartevents,Skin - Incisions,,Text,
10358,13546,225044,Incision Packing #3,Incision Packing #3,metavision,chartevents,Skin - Incisions,,Text,
10359,13547,225045,Incision Packing #4,Incision Packing #4,metavision,chartevents,Skin - Incisions,,Text,
10360,13548,225046,Incision Packing #5,Incision Packing #5,metavision,chartevents,Skin - Incisions,,Text,
10361,13549,225047,Incision Packing #6,Incision Packing #6,metavision,chartevents,Skin - Incisions,,Text,
10362,13550,224876,Urine Appearance,Urine Appearance,metavision,chartevents,GI/GU,,Text,
10363,13551,224878,GU Catheter Insertion Date,GU Catheter Insertion Date,metavision,datetimeevents,GI/GU,,Date time,
10364,13552,224879,Nares L,Nares L,metavision,chartevents,GI/GU,,Text,
10365,13553,224888,Impaired Skin Cleanse #2,Site Cleanse #2,metavision,chartevents,Skin - Impairment,,Text,
10366,13554,224889,Impaired Skin Cleanse #3,Site Cleanse #3,metavision,chartevents,Skin - Impairment,,Text,
10367,13555,224890,Impaired Skin Cleanse #4,Site Cleanse #4,metavision,chartevents,Skin - Impairment,,Text,
10368,13556,224891,Impaired Skin Cleanse #5,Site Cleanse #5,metavision,chartevents,Skin - Impairment,,Text,
10369,13557,224892,Impaired Skin Cleanse #6,Site Cleanse #6,metavision,chartevents,Skin - Impairment,,Text,
10370,13558,224893,Impaired Skin Cleanse #7,Site Cleanse #7,metavision,chartevents,Skin - Impairment,,Text,
10371,13559,224894,Impaired Skin Cleanse #8,Site Cleanse #8,metavision,chartevents,Skin - Impairment,,Text,
10372,13560,224895,Impaired Skin Depth #2,Site Depth #2,metavision,chartevents,Skin - Impairment,cm,Numeric,
10373,13561,224896,Impaired Skin Depth #3,Site Depth #3,metavision,chartevents,Skin - Impairment,cm,Numeric,
10374,13562,224897,Impaired Skin Depth #4,Site Depth #4,metavision,chartevents,Skin - Impairment,cm,Numeric,
10375,13563,224898,Impaired Skin Depth #5,Site Depth #5,metavision,chartevents,Skin - Impairment,cm,Numeric,
10376,13564,224899,Impaired Skin Depth #6,Site Depth #6,metavision,chartevents,Skin - Impairment,cm,Numeric,
10377,13565,224900,Impaired Skin Depth #7,Site Depth #7,metavision,chartevents,Skin - Impairment,cm,Numeric,
10378,13566,224901,Impaired Skin Depth #8,Site Depth #8,metavision,chartevents,Skin - Impairment,cm,Numeric,
10379,13567,224902,Impaired Skin Drainage #2,Site Drainage #2,metavision,chartevents,Skin - Impairment,,Text,
10380,13568,224903,Impaired Skin Drainage #3,Site Drainage #3,metavision,chartevents,Skin - Impairment,,Text,
10381,13569,224904,Impaired Skin Drainage #4,Site Drainage #4,metavision,chartevents,Skin - Impairment,,Text,
10382,13570,224905,Impaired Skin Drainage #5,Site Drainage #5,metavision,chartevents,Skin - Impairment,,Text,
10383,13571,224906,Impaired Skin Drainage #6,Site Drainage #6,metavision,chartevents,Skin - Impairment,,Text,
10384,13572,224907,Impaired Skin Drainage #7,Site Drainage #7,metavision,chartevents,Skin - Impairment,,Text,
10385,13573,224908,Impaired Skin Drainage #8,Site Drainage #8,metavision,chartevents,Skin - Impairment,,Text,
10386,13574,224909,Impaired Skin Drainage Amount #2,Site Drainage Amount #2,metavision,chartevents,Skin - Impairment,,Text,
10387,13575,224910,Impaired Skin Drainage Amount #3,Site Drainage Amount #3,metavision,chartevents,Skin - Impairment,,Text,
10388,13576,224911,Impaired Skin Drainage Amount #4,Site Drainage Amount #4,metavision,chartevents,Skin - Impairment,,Text,
10389,13577,224912,Impaired Skin Drainage Amount #5,Site Drainage Amount #5,metavision,chartevents,Skin - Impairment,,Text,
10390,13578,224913,Impaired Skin Drainage Amount #6,Site Drainage Amount #6,metavision,chartevents,Skin - Impairment,,Text,
10391,13579,224914,Impaired Skin Drainage Amount #7,Site Drainage Amount #7,metavision,chartevents,Skin - Impairment,,Text,
10392,13580,224915,Impaired Skin Drainage Amount #8,Site Drainage Amount #8,metavision,chartevents,Skin - Impairment,,Text,
10393,13581,224916,Impaired Skin Length #2,Site Length #2,metavision,chartevents,Skin - Impairment,cm,Numeric,
10394,13582,224917,Impaired Skin Length #3,Site Length #3,metavision,chartevents,Skin - Impairment,cm,Numeric,
10395,13583,224918,Impaired Skin Length #4,Site Length #4,metavision,chartevents,Skin - Impairment,cm,Numeric,
10396,13584,224919,Impaired Skin Length #5,Site Length #5,metavision,chartevents,Skin - Impairment,cm,Numeric,
10397,13585,224920,Impaired Skin Length #6,Site Length #6,metavision,chartevents,Skin - Impairment,cm,Numeric,
10398,13586,224921,Impaired Skin Length #7,Site Length #7,metavision,chartevents,Skin - Impairment,cm,Numeric,
10399,13587,224922,Impaired Skin Length #8,Site Length #8,metavision,chartevents,Skin - Impairment,cm,Numeric,
10400,13588,224923,Impaired Skin Odor #2,Odor #2,metavision,chartevents,Skin - Impairment,,Checkbox,
10401,13589,224924,Impaired Skin Odor #3,Odor #3,metavision,chartevents,Skin - Impairment,,Checkbox,
10402,13590,224925,Impaired Skin Odor #4,Odor #4,metavision,chartevents,Skin - Impairment,,Checkbox,
10403,13591,224926,Impaired Skin Odor #5,Odor #5,metavision,chartevents,Skin - Impairment,,Checkbox,
10404,13592,224927,Impaired Skin Odor #6,Odor #6,metavision,chartevents,Skin - Impairment,,Checkbox,
10405,13593,224928,Impaired Skin Odor #7,Odor #7,metavision,chartevents,Skin - Impairment,,Checkbox,
10406,13594,224929,Impaired Skin Odor #8,Odor #8,metavision,chartevents,Skin - Impairment,,Checkbox,
10407,13595,224930,Impaired Skin Site #2,Site #2,metavision,chartevents,Skin - Impairment,,Text,
10408,13596,224931,Impaired Skin Site #3,Site #3,metavision,chartevents,Skin - Impairment,,Text,
10409,13597,224932,Impaired Skin Site #4,Site #4,metavision,chartevents,Skin - Impairment,,Text,
10410,13598,224933,Impaired Skin Site #5,Site #5,metavision,chartevents,Skin - Impairment,,Text,
10411,13599,224934,Impaired Skin Site #6,Site #6,metavision,chartevents,Skin - Impairment,,Text,
